Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
240,0,0.042735,-0.012769,0.114283,-841.852478,288.455994,617.955261
241,0,0.042668,-0.012854,0.114165,-841.837097,288.464294,617.955017
242,0,0.042850,-0.012881,0.114289,-841.842651,288.469421,617.966064
243,0,0.043057,-0.012741,0.114275,-841.853027,288.478821,617.969727
244,0,0.042656,-0.012906,0.114009,-841.836670,288.472504,617.952637
245,0,0.042608,-0.012833,0.114074,-841.846375,288.458405,617.957031
246,0,0.043039,-0.012742,0.114165,-841.856201,288.475769,617.976013
247,0,0.042762,-0.012926,0.114094,-841.849304,288.472961,617.954346
248,0,0.042742,-0.012954,0.114086,-841.833069,288.465912,617.959473
249,0,0.042688,-0.013161,0.114029,-841.814453,288.473999,617.947449
250,0,0.042908,-0.013013,0.114213,-841.830933,288.478455,617.965454
251,0,0.042874,-0.012793,0.114196,-841.844666,288.472809,617.964355
252,0,0.042801,-0.012819,0.114165,-841.844360,288.467163,617.961975
253,0,0.042794,-0.012857,0.114216,-841.831482,288.473541,617.952881
254,0,0.042840,-0.012984,0.114249,-841.833801,288.479156,617.959290
255,0,0.042789,-0.012682,0.114282,-841.851318,288.471039,617.961365
256,0,0.043180,-0.012655,0.114203,-841.856995,288.488190,617.986450
257,0,0.042482,-0.012901,0.114041,-841.828552,288.459961,617.939758
258,0,0.042943,-0.012751,0.114159,-841.841064,288.471069,617.962280
259,0,0.042957,-0.012892,0.114269,-841.841003,288.477905,617.963806
260,0,0.042844,-0.012808,0.114180,-841.839905,288.474426,617.964417
261,0,0.042727,-0.012773,0.114153,-841.849426,288.466187,617.959351
262,0,0.042723,-0.012935,0.114196,-841.834290,288.461365,617.966492
263,0,0.042560,-0.012926,0.114051,-841.826904,288.463196,617.951050
264,0,0.042809,-0.012816,0.114145,-841.844727,288.473938,617.961060
265,0,0.042726,-0.012732,0.114169,-841.850952,288.462921,617.964783
266,0,0.042904,-0.013016,0.114076,-841.817749,288.489349,617.965088
267,0,0.042809,-0.012823,0.114263,-841.845886,288.471710,617.963501
268,0,0.042951,-0.012557,0.114180,-841.860657,288.474640,617.972351
269,0,0.042747,-0.012886,0.114138,-841.834106,288.472717,617.955627
270,0,0.042739,-0.012962,0.114162,-841.831726,288.466309,617.952209
271,0,0.042680,-0.012887,0.113988,-841.829590,288.464661,617.967529
272,0,0.042684,-0.012733,0.114145,-841.840759,288.463684,617.966003
273,0,0.042552,-0.012955,0.114103,-841.826904,288.457886,617.948425
274,0,0.042696,-0.012919,0.114195,-841.834900,288.463593,617.956970
275,0,0.042909,-0.012808,0.114210,-841.846008,288.478027,617.971130
276,0,0.042800,-0.012693,0.114236,-841.850403,288.467926,617.965881
277,0,0.042874,-0.012701,0.114193,-841.852539,288.466797,617.968506
278,0,0.042986,-0.012823,0.114251,-841.839478,288.479523,617.973816
279,0,0.042600,-0.013100,0.114168,-841.828796,288.467957,617.955872
280,0,0.042893,-0.012683,0.114139,-841.852966,288.482025,617.976624
281,0,0.042681,-0.012819,0.114005,-841.847717,288.462769,617.967163
282,0,0.042628,-0.012653,0.114128,-841.850098,288.460907,617.953674
283,0,0.042725,-0.012970,0.114095,-841.837097,288.475006,617.958435
284,0,0.043072,-0.012719,0.114214,-841.853516,288.485443,617.977173
285,0,0.042865,-0.012763,0.114213,-841.849548,288.474548,617.970581
286,0,0.042684,-0.012986,0.114132,-841.830811,288.466187,617.955627
287,0,0.042502,-0.012889,0.114082,-841.829651,288.445160,617.956238
288,0,0.043020,-0.012966,0.114124,-841.829407,288.488068,617.970032
289,0,0.042746,-0.012728,0.114117,-841.847168,288.459106,617.968140
290,0,0.042754,-0.012875,0.114108,-841.830383,288.473206,617.960022
291,0,0.042789,-0.012844,0.114061,-841.837341,288.471924,617.968689
292,0,0.042893,-0.012723,0.114156,-841.851868,288.478821,617.963013
293,0,0.042882,-0.012887,0.114147,-841.840332,288.484680,617.967346
294,0,0.043178,-0.012768,0.114154,-841.851074,288.490112,617.980835
295,0,0.042745,-0.012769,0.114100,-841.849243,288.467010,617.964355
296,0,0.042548,-0.012885,0.114198,-841.835999,288.455353,617.944031
297,0,0.042638,-0.013033,0.114160,-841.826660,288.461853,617.957275
298,0,0.042888,-0.012799,0.114314,-841.845642,288.479156,617.970703
299,0,0.042482,-0.013196,0.114056,-841.805664,288.457855,617.941589
300,0,0.042882,-0.012985,0.114159,-841.820496,288.480774,617.962280
301,0,0.042697,-0.012834,0.114221,-841.844727,288.462433,617.955017
302,0,0.042871,-0.012918,0.114093,-841.828003,288.473511,617.958862
303,0,0.042703,-0.012992,0.114231,-841.832581,288.461182,617.953918
304,0,0.042842,-0.012739,0.114208,-841.852722,288.470703,617.964417
305,0,0.042681,-0.012834,0.114051,-841.844910,288.467743,617.963745
306,0,0.042977,-0.012831,0.114186,-841.844727,288.481873,617.971924
307,0,0.042871,-0.012907,0.114288,-841.844238,288.479645,617.962097
308,0,0.043004,-0.012652,0.114144,-841.855347,288.479370,617.985596
309,0,0.042647,-0.012980,0.114132,-841.825500,288.460754,617.952209
310,0,0.042789,-0.012934,0.114297,-841.835205,288.475952,617.963379
311,0,0.042775,-0.012765,0.114164,-841.841492,288.465942,617.968018
312,0,0.042780,-0.012923,0.114112,-841.826355,288.470673,617.968689
313,0,0.042884,-0.012911,0.114184,-841.841492,288.467010,617.967896
314,0,0.042776,-0.012712,0.114124,-841.843994,288.478424,617.949951
315,0,0.042728,-0.012813,0.114215,-841.856384,288.472595,617.961792
316,0,0.042901,-0.012786,0.114243,-841.854065,288.465881,617.972046
317,0,0.042956,-0.012819,0.114242,-841.854126,288.477051,617.967773
318,0,0.042942,-0.013010,0.114279,-841.832336,288.478363,617.964050
319,0,0.042631,-0.012944,0.114193,-841.835693,288.464844,617.950806
320,0,0.042906,-0.012669,0.114238,-841.856201,288.462067,617.974609
321,0,0.042805,-0.012833,0.114129,-841.832947,288.480316,617.966858
322,0,0.042718,-0.012879,0.114190,-841.835510,288.467743,617.961670
323,0,0.042914,-0.012853,0.114162,-841.835022,288.478088,617.967163
324,0,0.042559,-0.012838,0.114189,-841.841553,288.453156,617.966553
325,0,0.042781,-0.012946,0.114029,-841.826050,288.474152,617.963684
326,0,0.042738,-0.013051,0.114105,-841.823486,288.480865,617.956787
327,0,0.042544,-0.012936,0.114057,-841.821594,288.457184,617.947144
328,0,0.042595,-0.012828,0.114130,-841.840576,288.455597,617.963989
329,0,0.042889,-0.012804,0.114232,-841.853943,288.478638,617.966370
330,0,0.042842,-0.012728,0.114226,-841.849731,288.471375,617.967651
331,0,0.042809,-0.012885,0.114127,-841.831970,288.470703,617.966003
332,0,0.042781,-0.012759,0.114209,-841.847900,288.461334,617.972229
333,0,0.042836,-0.012746,0.114099,-841.838379,288.467590,617.959351
334,0,0.042872,-0.012669,0.114281,-841.860291,288.467163,617.968872
335,0,0.042888,-0.012924,0.114133,-841.827881,288.471008,617.965698
336,0,0.042907,-0.012577,0.114291,-841.859558,288.474976,617.972412
337,0,0.042748,-0.012907,0.114152,-841.841187,288.472961,617.956970
338,0,0.042786,-0.012798,0.114183,-841.841431,288.464172,617.964233
339,0,0.042791,-0.012788,0.114248,-841.857422,288.473663,617.962891
340,0,0.042638,-0.012785,0.114156,-841.847229,288.457397,617.964844
341,0,0.042708,-0.012913,0.114222,-841.842407,288.469360,617.960205
342,0,0.042660,-0.012817,0.114086,-841.844543,288.465057,617.959656
343,0,0.042439,-0.012843,0.114154,-841.830505,288.451782,617.940186
344,0,0.042807,-0.012731,0.114188,-841.846130,288.468903,617.965881
345,0,0.042649,-0.012889,0.114268,-841.836670,288.458099,617.954224
346,0,0.042806,-0.012755,0.114230,-841.849792,288.467072,617.971558
347,0,0.042893,-0.012860,0.114239,-841.840515,288.482330,617.967468
348,0,0.042940,-0.012709,0.114282,-841.851318,288.478546,617.974548
349,0,0.042668,-0.012858,0.114122,-841.837708,288.458893,617.958618
350,0,0.042731,-0.012973,0.114211,-841.830688,288.466309,617.956787
351,0,0.042692,-0.012873,0.114171,-841.835144,288.463562,617.957947
352,0,0.042601,-0.012806,0.114181,-841.834778,288.461365,617.950684
353,0,0.042791,-0.012832,0.114200,-841.831177,288.473053,617.966003
354,0,0.042815,-0.012668,0.114194,-841.856934,288.471008,617.966553
355,0,0.042812,-0.012951,0.114100,-841.837891,288.467499,617.959717
356,0,0.042822,-0.012847,0.114142,-841.836365,288.477203,617.962402
357,0,0.042876,-0.012898,0.114099,-841.837036,288.475281,617.957520
358,0,0.042714,-0.012992,0.114131,-841.826904,288.461456,617.955627
359,0,0.042752,-0.012854,0.114107,-841.837769,288.462769,617.956543
360,0,0.042975,-0.012647,0.114331,-841.861450,288.468048,617.973999
361,0,0.042896,-0.012952,0.114164,-841.835022,288.485016,617.966614
362,0,0.042597,-0.013039,0.114110,-841.827454,288.463928,617.951233
363,0,0.042765,-0.012931,0.114231,-841.834839,288.460663,617.959045
364,0,0.042734,-0.012846,0.114165,-841.840332,288.472107,617.962524
365,0,0.042903,-0.012636,0.114253,-841.863770,288.468597,617.976379
366,0,0.042616,-0.012854,0.114129,-841.838501,288.455750,617.958862
367,0,0.042626,-0.012828,0.114134,-841.841187,288.461273,617.958740
368,0,0.042648,-0.012795,0.114131,-841.842407,288.453949,617.963440
369,0,0.042813,-0.012749,0.114150,-841.847473,288.468872,617.970520
370,0,0.042708,-0.012776,0.114201,-841.842773,288.460297,617.960083
371,0,0.042814,-0.012578,0.114210,-841.860413,288.465302,617.969482
372,0,0.042717,-0.013008,0.114160,-841.831543,288.466248,617.960205
373,0,0.042771,-0.013059,0.114214,-841.828674,288.469727,617.955444
374,0,0.042646,-0.012853,0.114215,-841.836365,288.455566,617.959778
375,0,0.042738,-0.012787,0.114241,-841.856873,288.456360,617.962036
376,0,0.042559,-0.012971,0.114092,-841.825378,288.454681,617.954041
377,0,0.042785,-0.012785,0.114100,-841.849487,288.463867,617.969482
378,0,0.042836,-0.012692,0.114150,-841.843567,288.476013,617.968872
379,0,0.042729,-0.012771,0.114139,-841.841980,288.466339,617.964966
