Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
178,0,-0.010748,-0.059148,0.110410,-838.408875,284.077332,611.838135
179,0,-0.010727,-0.058822,0.110461,-838.450073,284.079224,611.835999
180,0,-0.010776,-0.059195,0.110372,-838.413513,284.069427,611.830200
181,0,-0.010761,-0.058976,0.110441,-838.431030,284.078674,611.834473
182,0,-0.010705,-0.059073,0.110349,-838.423401,284.081116,611.839233
183,0,-0.010697,-0.059155,0.110385,-838.416565,284.084503,611.838013
184,0,-0.010652,-0.059242,0.110340,-838.406433,284.091797,611.838745
185,0,-0.010677,-0.059001,0.110395,-838.425110,284.089996,611.837219
186,0,-0.010580,-0.058981,0.110380,-838.433716,284.092804,611.837708
187,0,-0.010718,-0.058970,0.110382,-838.437134,284.079651,611.847778
188,0,-0.010706,-0.058993,0.110397,-838.431091,284.074615,611.832031
189,0,-0.010713,-0.058998,0.110438,-838.435608,284.072632,611.844177
190,0,-0.010761,-0.059051,0.110400,-838.420898,284.077728,611.838562
191,0,-0.010575,-0.059208,0.110297,-838.421021,284.097626,611.828674
192,0,-0.010715,-0.059059,0.110377,-838.426392,284.084778,611.844971
193,0,-0.010788,-0.059110,0.110371,-838.418640,284.074432,611.849060
194,0,-0.010713,-0.059211,0.110413,-838.411987,284.085144,611.833801
195,0,-0.010737,-0.059066,0.110354,-838.428833,284.077789,611.838013
196,0,-0.010637,-0.059125,0.110361,-838.417053,284.094330,611.838745
197,0,-0.010728,-0.059224,0.110341,-838.405518,284.077301,611.836548
198,0,-0.010674,-0.059216,0.110341,-838.409241,284.089844,611.834229
199,0,-0.010774,-0.059187,0.110369,-838.420715,284.077026,611.844116
200,0,-0.010682,-0.059041,0.110363,-838.427734,284.082764,611.840881
201,0,-0.010647,-0.058885,0.110363,-838.441650,284.086090,611.839600
202,0,-0.010676,-0.059012,0.110422,-838.428040,284.076538,611.839966
203,0,-0.010722,-0.059077,0.110369,-838.415344,284.082672,611.841553
204,0,-0.010764,-0.058993,0.110384,-838.434753,284.077606,611.841858
205,0,-0.010832,-0.059252,0.110399,-838.401489,284.070801,611.830872
206,0,-0.010673,-0.059158,0.110443,-838.419556,284.079346,611.835022
207,0,-0.010687,-0.059087,0.110508,-838.414734,284.084503,611.836975
208,0,-0.010661,-0.059112,0.110359,-838.424133,284.089233,611.834473
209,0,-0.010672,-0.059075,0.110394,-838.427979,284.080841,611.839233
210,0,-0.010711,-0.059171,0.110329,-838.417053,284.079865,611.840393
211,0,-0.010725,-0.059186,0.110373,-838.417969,284.084595,611.828247
212,0,-0.010684,-0.059169,0.110372,-838.428345,284.080872,611.832336
213,0,-0.010645,-0.059156,0.110389,-838.414917,284.082855,611.840027
214,0,-0.010726,-0.059173,0.110462,-838.404907,284.080811,611.842773
215,0,-0.010728,-0.059092,0.110340,-838.424744,284.078674,611.832703
216,0,-0.010660,-0.059196,0.110427,-838.401733,284.090881,611.845276
217,0,-0.010724,-0.059096,0.110404,-838.420532,284.073242,611.829407
218,0,-0.010671,-0.059121,0.110362,-838.423462,284.082214,611.834900
219,0,-0.010749,-0.059130,0.110333,-838.416931,284.080902,611.835144
220,0,-0.010748,-0.058932,0.110416,-838.436829,284.073761,611.839905
221,0,-0.010750,-0.058822,0.110355,-838.439758,284.074432,611.848450
222,0,-0.010760,-0.059084,0.110398,-838.426208,284.073212,611.831848
223,0,-0.010671,-0.059097,0.110361,-838.420410,284.080902,611.843872
224,0,-0.010704,-0.059339,0.110390,-838.402283,284.082489,611.832153
225,0,-0.010755,-0.058997,0.110444,-838.424683,284.080444,611.845947
226,0,-0.010735,-0.059190,0.110334,-838.409241,284.086060,611.843323
227,0,-0.010679,-0.058973,0.110317,-838.427856,284.086182,611.845520
228,0,-0.010626,-0.059211,0.110347,-838.409241,284.085480,611.828796
229,0,-0.010779,-0.058886,0.110484,-838.432617,284.061340,611.848389
230,0,-0.010638,-0.059111,0.110369,-838.414429,284.091248,611.835693
231,0,-0.010684,-0.059124,0.110378,-838.414734,284.083344,611.837341
232,0,-0.010711,-0.059074,0.110452,-838.414307,284.081665,611.835449
233,0,-0.010647,-0.059062,0.110373,-838.425232,284.079102,611.838440
234,0,-0.010707,-0.059293,0.110377,-838.402161,284.087799,611.837402
235,0,-0.010753,-0.058994,0.110418,-838.428101,284.077606,611.845154
236,0,-0.010753,-0.058963,0.110411,-838.432800,284.081970,611.843506
237,0,-0.010670,-0.058958,0.110450,-838.435608,284.089691,611.841003
238,0,-0.010709,-0.058948,0.110368,-838.436951,284.081879,611.845337
239,0,-0.010704,-0.059203,0.110363,-838.407654,284.073669,611.826172
240,0,-0.010681,-0.058821,0.110456,-838.440796,284.084778,611.843323
241,0,-0.010661,-0.059189,0.110342,-838.423218,284.086060,611.832947
242,0,-0.010776,-0.059039,0.110352,-838.429016,284.076294,611.841675
243,0,-0.010699,-0.059131,0.110370,-838.421265,284.084656,611.840515
244,0,-0.010730,-0.059067,0.110370,-838.435181,284.080109,611.844788
245,0,-0.010678,-0.059163,0.110366,-838.416199,284.075623,611.846313
246,0,-0.010664,-0.059076,0.110407,-838.421265,284.088715,611.839294
247,0,-0.010692,-0.059162,0.110351,-838.424988,284.074951,611.836914
