Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
339,0,-0.000385,0.001123,0.055620,-838.694824,285.851685,615.833923
340,0,-0.000257,0.001215,0.055667,-838.695984,285.852234,615.832764
341,0,-0.000347,0.001246,0.055671,-838.702942,285.855774,615.826721
342,0,-0.000205,0.001169,0.055698,-838.693665,285.871460,615.826050
343,0,-0.000326,0.001160,0.055645,-838.701172,285.844727,615.821472
344,0,-0.000429,0.001278,0.055699,-838.708557,285.840790,615.833069
345,0,-0.000379,0.001146,0.055686,-838.693176,285.851135,615.828186
346,0,-0.000365,0.001160,0.055683,-838.691772,285.844757,615.828552
347,0,-0.000334,0.001148,0.055738,-838.692627,285.845032,615.831116
348,0,-0.000330,0.001078,0.055653,-838.688965,285.848267,615.818115
349,0,-0.000238,0.001248,0.055663,-838.704712,285.851746,615.831665
350,0,-0.000336,0.001225,0.055613,-838.702087,285.848175,615.826721
351,0,-0.000286,0.001213,0.055632,-838.696899,285.853790,615.832336
352,0,-0.000232,0.001000,0.055545,-838.680786,285.857239,615.817627
353,0,-0.000342,0.001223,0.055657,-838.694458,285.846344,615.824158
354,0,-0.000288,0.001177,0.055667,-838.688538,285.865021,615.822937
355,0,-0.000314,0.001023,0.055623,-838.683411,285.850861,615.814087
356,0,-0.000312,0.001244,0.055671,-838.706482,285.852600,615.826904
357,0,-0.000341,0.001358,0.055742,-838.706665,285.844818,615.830750
358,0,-0.000343,0.001336,0.055661,-838.709656,285.852142,615.831726
359,0,-0.000364,0.001181,0.055616,-838.690125,285.849854,615.827881
360,0,-0.000304,0.001063,0.055609,-838.679688,285.853180,615.826782
361,0,-0.000381,0.001349,0.055708,-838.705933,285.844116,615.832031
362,0,-0.000334,0.001198,0.055587,-838.697571,285.858582,615.825195
363,0,-0.000340,0.001113,0.055639,-838.687561,285.848755,615.825623
364,0,-0.000408,0.001273,0.055616,-838.698303,285.850830,615.827454
365,0,-0.000264,0.001122,0.055665,-838.695374,285.854858,615.828186
366,0,-0.000347,0.001034,0.055664,-838.683899,285.850647,615.824829
367,0,-0.000349,0.001167,0.055612,-838.690369,285.850067,615.828918
368,0,-0.000252,0.001241,0.055672,-838.700562,285.853882,615.822327
369,0,-0.000257,0.001252,0.055644,-838.694275,285.862091,615.819397
370,0,-0.000233,0.001281,0.055748,-838.696106,285.850922,615.825256
371,0,-0.000291,0.001208,0.055671,-838.685120,285.850769,615.821533
372,0,-0.000321,0.001290,0.055709,-838.699280,285.848694,615.822021
373,0,-0.000358,0.001251,0.055709,-838.696045,285.842377,615.824585
374,0,-0.000337,0.001164,0.055663,-838.682373,285.850891,615.823486
375,0,-0.000313,0.001198,0.055648,-838.691101,285.846130,615.819824
376,0,-0.000284,0.001203,0.055680,-838.695984,285.847504,615.825684
377,0,-0.000396,0.001179,0.055611,-838.692322,285.840881,615.831055
378,0,-0.000325,0.001244,0.055644,-838.695557,285.852753,615.820984
379,0,-0.000360,0.001187,0.055619,-838.685303,285.852875,615.822388
