Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
188,0,-0.018330,0.041667,0.078544,-845.885498,283.960541,615.065979
189,0,-0.018483,0.041746,0.078505,-845.900208,283.958984,615.070313
190,0,-0.018336,0.041856,0.078457,-845.908020,283.959625,615.073547
191,0,-0.018336,0.041687,0.078487,-845.889404,283.962402,615.054749
192,0,-0.018345,0.041576,0.078449,-845.887390,283.969696,615.063477
193,0,-0.018379,0.041775,0.078546,-845.899780,283.966736,615.067383
194,0,-0.018273,0.041617,0.078435,-845.887146,283.977020,615.063965
195,0,-0.018284,0.041637,0.078463,-845.890137,283.970825,615.056458
196,0,-0.018293,0.041662,0.078463,-845.885376,283.971008,615.061768
197,0,-0.018233,0.041761,0.078474,-845.903870,283.968079,615.058533
198,0,-0.018286,0.041575,0.078433,-845.893616,283.968292,615.063599
199,0,-0.018363,0.041674,0.078514,-845.894226,283.967529,615.056580
200,0,-0.018285,0.041503,0.078378,-845.879333,283.979980,615.058533
201,0,-0.018346,0.041657,0.078438,-845.893982,283.962830,615.062378
202,0,-0.018362,0.041703,0.078531,-845.893921,283.963409,615.065491
203,0,-0.018398,0.041736,0.078475,-845.896057,283.967590,615.066406
204,0,-0.018353,0.041593,0.078354,-845.887085,283.971436,615.061951
205,0,-0.018297,0.041814,0.078454,-845.904480,283.966217,615.065125
206,0,-0.018241,0.041776,0.078493,-845.898438,283.965393,615.065002
207,0,-0.018383,0.041921,0.078499,-845.915466,283.964661,615.077148
208,0,-0.018291,0.041550,0.078465,-845.887634,283.962463,615.056763
209,0,-0.018295,0.041693,0.078469,-845.891846,283.969635,615.071960
210,0,-0.018398,0.041859,0.078468,-845.912231,283.968506,615.075684
211,0,-0.018322,0.041771,0.078410,-845.901672,283.975861,615.064453
212,0,-0.018384,0.041620,0.078432,-845.889038,283.965485,615.062622
213,0,-0.018275,0.041526,0.078396,-845.890808,283.967651,615.064331
214,0,-0.018206,0.041619,0.078435,-845.888062,283.979462,615.063232
215,0,-0.018385,0.041747,0.078442,-845.898071,283.963043,615.068726
216,0,-0.018316,0.041673,0.078446,-845.892273,283.977539,615.057251
217,0,-0.018332,0.041724,0.078479,-845.902222,283.970428,615.066711
218,0,-0.018309,0.041641,0.078462,-845.887329,283.967804,615.061584
219,0,-0.018332,0.041756,0.078427,-845.901428,283.975525,615.067932
220,0,-0.018301,0.041658,0.078505,-845.893005,283.971466,615.059814
221,0,-0.018346,0.041642,0.078481,-845.887085,283.969147,615.068054
222,0,-0.018238,0.041751,0.078572,-845.901428,283.973236,615.066772
223,0,-0.018377,0.041821,0.078478,-845.905762,283.953857,615.061768
224,0,-0.018306,0.041683,0.078511,-845.893127,283.970825,615.060486
225,0,-0.018312,0.041658,0.078430,-845.893616,283.966522,615.067566
226,0,-0.018272,0.041662,0.078515,-845.893799,283.975189,615.050293
227,0,-0.018319,0.041660,0.078410,-845.895691,283.977020,615.058899
228,0,-0.018225,0.041664,0.078438,-845.891846,283.977112,615.069336
229,0,-0.018351,0.041785,0.078540,-845.894409,283.962250,615.065063
230,0,-0.018393,0.041743,0.078554,-845.894470,283.965851,615.067261
231,0,-0.018320,0.041646,0.078531,-845.890137,283.969086,615.059937
232,0,-0.018388,0.041833,0.078517,-845.913025,283.959015,615.068787
233,0,-0.018239,0.041666,0.078499,-845.886658,283.974701,615.060059
