Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
301,0,-0.009750,0.003863,0.006585,-835.114197,285.193909,612.326294
302,0,-0.009707,0.003725,0.006546,-835.091797,285.200134,612.327515
303,0,-0.009779,0.003794,0.006556,-835.104919,285.185425,612.335144
304,0,-0.009731,0.003716,0.006559,-835.094055,285.191620,612.325562
305,0,-0.009786,0.003781,0.006571,-835.096375,285.183350,612.324036
306,0,-0.009700,0.003722,0.006527,-835.104126,285.201538,612.328308
307,0,-0.009657,0.003773,0.006470,-835.106812,285.203644,612.329285
308,0,-0.009674,0.003674,0.006536,-835.096497,285.211578,612.329346
309,0,-0.009709,0.003962,0.006559,-835.114990,285.199188,612.338989
310,0,-0.009619,0.003676,0.006543,-835.096497,285.209930,612.321167
311,0,-0.009767,0.003821,0.006571,-835.100830,285.198456,612.323608
312,0,-0.009746,0.003653,0.006536,-835.090149,285.201447,612.322937
313,0,-0.009725,0.003958,0.006570,-835.117310,285.198853,612.328735
314,0,-0.009705,0.003785,0.006580,-835.098633,285.194733,612.323486
315,0,-0.009772,0.003772,0.006542,-835.106873,285.196136,612.325317
316,0,-0.009724,0.003868,0.006688,-835.105469,285.195007,612.334900
317,0,-0.009698,0.003809,0.006549,-835.104126,285.198944,612.324829
318,0,-0.009677,0.003765,0.006465,-835.104248,285.203125,612.326782
319,0,-0.009713,0.003646,0.006614,-835.090454,285.193268,612.325439
320,0,-0.009675,0.003676,0.006592,-835.096069,285.200531,612.321594
321,0,-0.009669,0.003545,0.006556,-835.076904,285.206573,612.322144
322,0,-0.009774,0.003716,0.006618,-835.096008,285.181641,612.332947
323,0,-0.009760,0.003802,0.006637,-835.104492,285.192291,612.335388
324,0,-0.009789,0.003766,0.006641,-835.092590,285.190674,612.328491
325,0,-0.009647,0.003854,0.006571,-835.105957,285.204712,612.329468
326,0,-0.009697,0.003690,0.006526,-835.101440,285.195770,612.317627
